author_sort,authors,comments,cover,timestamp,#formats,formats,isbn,identifiers,languages,library_name,pubdate,publisher,rating,#read,series,series_index,size,tags,title,title_sort,id,uuid
"Pratchett, Terry",Terry Pratchett,"Cohen the Barbarian. He's been a legend in his own lifetime. He can remember the good old days of high adventure, when being a Hero meant one didn't have to worry about aching backs and lawyers and civilization. But these days, he can't always remember just where he put his teeth...So now, with his ancient (yet still trusty) sword and new walking stick in hand, Cohen gathers a group of his old—very old—friends to embark on one final quest. He's going to climb the highest mountain of Discworld and meet the gods. It's time the Last Hero in the world returns what the first hero stole.
",~./Dropbox/The Tome/Terry Pratchett/The Last Hero_ A Discworld Fable (295)/cover.jpg,2021-06-21T19:41:22-04:00,AZW3,azw3,9.78006E+12,"isbn:9780060507770,barnesnoble:w/last-hero-terry-pratchett/1103265835",eng,The Tome,2001-01-02T02:00:00-05:00,HarperCollins Publishers,,FALSE,Discworld,27,268551,,The Last Hero: A Discworld Fable,"Last Hero: A Discworld Fable, The",295,ef45fa88-6618-4c78-a927-30682f80bfb2
"Pratchett, Terry",Terry Pratchett,,~./Dropbox/The Tome/Terry Pratchett/The Amazing Maurice and His Educated Rodents (296)/cover.jpg,2021-06-21T19:41:22-04:00,AZW3,azw3,,,eng,The Tome,2007-04-03T00:00:00-04:00,HarperCollins e-books,,FALSE,Discworld,28,441425,,The Amazing Maurice and His Educated Rodents,"Amazing Maurice and His Educated Rodents, The",296,0fdd7321-12a0-4f15-8dae-22c51e05bf74
"Pratchett, Terry",Terry Pratchett,,~./Dropbox/The Tome/Terry Pratchett/The Truth (297)/cover.jpg,2021-06-21T19:41:22-04:00,AZW3,azw3,,,eng,The Tome,2007-09-18T00:00:00-04:00,HarperCollins e-books,,FALSE,Discworld,25,640068,,The Truth,"Truth, The",297,a059c9e5-08a1-49b1-b4ea-6969f93ae7a6
"Pratchett, Terry",Terry Pratchett,"SUMMARY: Everybody wants more time, which is why on Discworld only the experts can manage it -- the venerable Monks of History who store it and pump it from where it's wasted, like underwater (how much time does a codfish really need?), to places like cities, where busy denizens lament, ""Oh where does the time go?""While everyone always talks about slowing down, one young horologist is about to do the unthinkable. He's going to stop. Well, stop time that is, by building the world's first truly accurate clock. Which means esteemed History Monk Lu-Tze and his apprentice Lobsang Ludd have to put on some speed to stop the timepiece before it starts. For if the Perfect Clock starts ticking, Time -- as we know it -- will end. And then the trouble will really begin...",~./Dropbox/The Tome/Terry Pratchett/Thief of Time (298)/cover.jpg,2021-06-21T19:41:22-04:00,AZW3,azw3,9.78006E+12,isbn:9780061031328,eng,The Tome,2002-04-29T10:00:00-04:00,HarperTorch,,FALSE,Discworld,26,620707,Fantasy:Humour,Thief of Time,Thief of Time,298,a9ad48de-e68f-4263-9093-aa418b6a3e85
"Pratchett, Terry",Terry Pratchett,"SUMMARY: Everyone knows that the world is flat, and supported on the backs of four elephants. But weren't there supposed to be five? Indeed there were. So where is it?...When duty calls. Commander Vimes of the Ankh-Morpork constabulary answers. Even when he doesn't want to. He's been ""invited"" to attend a royal function as both detective and diplomat. The one role he relishes; the other requires, well, ruby tights. Of course where cops (even those clad in tights) go, alas, crime follows. An attempted assassination and a theft soon lead to a desperate chase from the low halls of Discworld royalty to the legendary fat mines of Uberwald, where lard is found in underground seams along with tusks and teeth and other precious ivory artifacts. It's up to the dauntless Vimes -- bothered as usual by a familiar cast of Discworld inhabitants (you know, trolls, dwarfs, werewolves, vampires and such) -- to solve the puzzle of the missing pachyderm. Which of course he does. After all, solving mysteries is his job.",~./Dropbox/The Tome/Terry Pratchett/The Fifth Elephant (299)/cover.jpg,2021-06-21T19:41:22-04:00,AZW3,azw3,9.78006E+12,isbn:9780061020407,eng,The Tome,2001-04-01T23:00:00-04:00,HarperTorch,,FALSE,Discworld,24,639156,Fantasy:Humour,The Fifth Elephant,"Fifth Elephant, The",299,d0df816f-356a-419b-b618-4c12ef82a427
"Pratchett, Terry",Terry Pratchett,"SUMMARY: Carpe Jugulum is the 23rd Discworld novel, and with it this durable series continues its juggernaut procession onward. Pratchett is an author who inspires such devotions that his fans will fall on the novel with cries of joy. Nonfans, perhaps, will want to know what all the fuss is about; and that's something difficult to put into a few words. The best thing to do for those completely new to Pratchett is to sample him for themselves, and this novel is as good a place to start as any. But fans have a more precise question. They know that Discworld novels come in one of two varieties: the quite good and the brilliant. So, for instance, where Hogfather and Maskerade were quite good, Feet of Clay and Jingo were brilliant. While true fans wouldn't want to do without the former, they absolutely live for the latter. And with Carpe Jugulum, Pratchett has hit the jackpot again. This novel is one of the brilliant ones. The plot is a version of an earlier Discworld novel, Lords and Ladies, with the predatory elves of that novel being replaced here by suave and deadly vampires, and the tiny kingdom of Lancre being defended by its witches. But plot is the least of Pratchett's appeal, and Carpe Jugulum is loaded with marvelous characters (not least the witches themselves, about whom we learn a deal more), comic touches and scenes of genius, and even some of the renowned down-to-earth Pratchett wisdom (about the inner ethical conflicts we all face and the wrongness of treating people as things). Pratchett's vampires are elegant Bela Lugosi types, and they come up against an unlikely but engaging alliance of witches; blue-skinned pixies like Rob Roy Smurfs; a doubting priest with a boil on his face; and a magical house-size Phoenix in a seamless, completely absorbing, and feel-good-about-the-universe mixture.",~./Dropbox/The Tome/Terry Pratchett/Carpe Jugulum (300)/cover.jpg,2021-06-21T19:41:22-04:00,AZW3,azw3,9.78061E+12,isbn:9780613277617,eng,The Tome,2010-02-07T21:00:00-05:00,Corgi,,FALSE,Discworld,23,629415,Fantasy:Humour,Carpe Jugulum,Carpe Jugulum,300,7b431ef5-065c-4c44-9c55-3d1f374261ba
"Pratchett, Terry",Terry Pratchett,"SUMMARY: Terry Pratchett's 22nd Discworld novel, The Last Continent, is a lighthearted tour of the fantasy land of Fourecks, a very Australian sort of place, with brief courses in theoretical physics and evolution thrown in for good measure. Pratchett returns to his first Discworld protagonist, the inept and cowardly wizard Rincewind, who habitually runs into trouble as fast as he flees. Rincewind's arrival in Fourecks has distorted the space-time continuum, and he has to sort it out before the whole place dries up and blows away. The situation is complicated because the actual problem is located 30,000 years in the past--just where the Faculty of the Unseen University currently are. Pretty frightening, given ""the true wizard's instinct to amble aimlessly into dangerous places,"" and then ""stop and argue ... about exactly what kind of danger it [is]."" If you're baffled by all this, no worries, mate. You needn't have read Pratchett before--not even the five previous Discworld novels starring Rincewind (The Colour of Magic, The Light Fantastic, Sourcery, Eric, and Interesting Times)--to enjoy this latest romp. Nor to have visited Australia. When you finish, however, you'll likely want to rush out and do both. --Nona Vero
",~./Dropbox/The Tome/Terry Pratchett/The Last Continent (301)/cover.jpg,2021-06-21T19:41:22-04:00,AZW3,azw3,9.78039E+12,isbn:9780385409896,eng,The Tome,2010-02-08T21:00:00-05:00,Doubleday,,FALSE,Discworld,22,593350,Fantasy:Humour,The Last Continent,"Last Continent, The",301,40419c90-f0f1-4ab9-ad83-6dc40c0c7f1d
"Pratchett, Terry",Terry Pratchett,"SUMMARY: Who would want to harm Discworld's most beloved icon? Very few things are held sacred in this twisted, corrupt, heartless -- and oddly familiar -- universe, but the Hogfather is one of them. Yet here it is, Hogswatchnight, that most joyous and acquisitive of times, and the jolly old, red-suited gift-giver has vanished without a trace. And there's something shady going on involving an uncommonly psychotic member of the Assassins' Guild and certain representatives of Ankh-Morpork's rather extensive criminal element. Suddenly Discworld's entire myth system is unraveling at an alarming rate. Drastic measures must be taken, which is why Death himself is taking up the reins of the fat man's vacated sleigh . . . which, in turn, has Death's level-headed granddaughter, Susan, racing to unravel the nasty, humbuggian mess before the holiday season goes straight to hell and takes everyone along with it.",~./Dropbox/The Tome/Terry Pratchett/Hogfather (302)/cover.jpg,2021-06-21T19:41:22-04:00,AZW3,azw3,9.78006E+12,isbn:9780061059056,eng,The Tome,1999-09-07T10:00:00-04:00,HarperTorch,,FALSE,Discworld,20,597722,Fantasy:Humour,Hogfather,Hogfather,302,a040afd4-dde5-416e-a653-ddbd09fdacd0
"Pratchett, Terry",Terry Pratchett,"SUMMARY: Something new has come up between the Discworld's ancient rival cites of Ankh-Morpork and Al-Khali. Literally It's up island, rising out of Discworld's sea, uninhabited and claimed by both cities. Under International Law this situation clearly falls under the ancient doctrine of Acquiris Quodcumque Rapis (""You Get What You Grab""). And everyone wants to grab. Besides, the Al-Khalians may have invented algebra, astronomy and alcohol, but hey don't have a word for lawyer, and how can you talk to people like that? Since there's no basis for negotiation, it's down to the long-suffering Commander Vimes of the City Watch to deal with a crime as awful that there's no law against it. It's called war. Ankh-Morpork has been at peace for a century, and so has Al-Khali. But now there are people on both sides who think it's time to give was a chance, and will happily help it on its way with a few murders... Modern war needs modern weapons. Unfortunately, Ankh-Morpork got rich making and selling them to Al-Khali. But it's just possible that salvation lies in the hands of the great inventive genius Leonard of Quirm, whose sketchbooks are filled with devices for killing people, flying through the air, and weighing cheese. Maybe it's in his boat tat travels under water--Leonard calls it a ""Going Under-The-Water-Safely Device"", or ""metal sinking fish thing"" for short. (Just because he's an inventor doesn't mean he's good at naming stuff.) But this is carrying something else--a device that so powerful that it can finish any war. But don't be alarmed. It's fantasy. It all happens on Discworld, where greed and ignorance influence human behavior, politicians pursue was for selfish ends, and perfectly ordinary people occasionally act like raving idiots. A world, in short, totally unlike our own.",~./Dropbox/The Tome/Terry Pratchett/Jingo (303)/cover.jpg,2021-06-21T19:41:22-04:00,AZW3,azw3,9.78061E+12,isbn:9780613572316,eng,The Tome,2006-02-11T08:00:00-05:00,San Val,,FALSE,Discworld,21,643965,Fantasy:Humour,Jingo,Jingo,303,3d491708-3c97-4289-b487-6cf3e88693ce
"Pratchett, Terry",Terry Pratchett,"SUMMARY: In Feet of Clay, Terry Pratchett continues the fantasy adventures on Discworld--where anything goes. Anything but murder, that is. Commander Vimes of the Watch must investigate a puzzling series of deaths, with help from various trolls and dwarfs. Pratchett's humor and excellent writing skills draw the reader effortlessly into his zany world. Feet of Clay is 19th in the series. --Blaise Selby",~./Dropbox/The Tome/Terry Pratchett/Feet of Clay (304)/cover.jpg,2021-06-21T19:41:22-04:00,AZW3,azw3,9.78055E+12,isbn:9780552153256,eng,The Tome,2005-10-30T08:00:00-05:00,HarperCollins,,FALSE,Discworld,19,498515,Fantasy:Humour,Feet of Clay,Feet of Clay,304,04be775a-649b-494b-b7f4-d0a31c9d7844
"Pratchett, Terry",Terry Pratchett,"SUMMARY: The Ghost in the bone-white mask who haunts the Ankh-Morpork Opera House was always considered a benign presence -- some would even say lucky -- until he started killing people. The sudden rash of bizarre backstage deaths now threatens to mar the operatic debut of country girl Perdita X. (nee Agnes) Nitt, she of the ample body and ampler voice. Perdita's expected to hide in the chorus and sing arias out loud while a more petitely presentable soprano mouths the notes. But at least it's an escape from scheming Nanny Ogg and old Granny Weatherwax back home, who want her to join their witchy ranks. Once Granny sets her mind on something, however, it's difficult -- and often hazardous -- to dissuade her. And no opera-prowling phantom fiend is going to keep a pair of determined hags down on the farm after they've seen Ankh-Morpork.",~./Dropbox/The Tome/Terry Pratchett/Maskerade (305)/cover.jpg,2021-06-21T19:41:22-04:00,AZW3,azw3,9.78006E+12,isbn:9780061056918,eng,The Tome,2005-10-30T08:00:00-05:00,HarperCollins,,FALSE,Discworld,18,551100,Fantasy:Humour,Maskerade,Maskerade,305,5c711907-2934-4f53-a41a-ed8dcabbac26
"Pratchett, Terry",Terry Pratchett,"<p>When her dear old Granddad -- the Grim Reaperhimself -- goes missing, Susan takes over the family business. The progeny of Death's adopted daughter and his apprentice, she shows real talent for the trade. That is until a little string in her heart goes ""twang.""<p>With a head full of dreams and a pocketful of lint,Imp the Bard lands in Ankh-Morpork, yearning to become a rock star. Determined to devote his life to music, the unlucky fellow soon finds that all his dreams are coming true. Well almost.<p>In this finger-snapping, toe-tapping tale of youth,Death, and rocks that roll, Terry Pratchett once again demonstrates the wit and genius that have propelled him to the highest echelons of parody next to Mark Twain, Kurt Vonnegut, Douglas Adams, and Carl Hiaasen.",~./Dropbox/The Tome/Terry Pratchett/Soul Music (306)/cover.jpg,2021-06-21T19:41:22-04:00,AZW3,azw3,9.78006E+12,isbn:9780061805752,eng,The Tome,2007-08-25T10:00:00-04:00,HarperCollins,,FALSE,Discworld,16,607675,Fantasy:Humour,Soul Music,Soul Music,306,9fae6355-b7b6-4b46-88bc-8c27ef6bfd3e
